recno,T17ID,oldID,RAJ2000,DEJ2000,Prob,Rgc,PA,umag,gmag,rmag,imag,zmag,e_umag,s_umag,e_gmag,s_gmag,e_rmag,s_rmag,e_imag,s_imag,e_zmag,s_zmag
2953,T17-2953," ",203.53266666666664,-42.661627777777774,1.0,131.81,83.08,23.93,21.89,20.93,20.32,20.17,0.1,0.17,0.04,0.11,0.02,0.1,0.02,0.06,0.02,0.07
3017,T17-3017," ",203.7702083333333,-42.886780555555546,1.0,144.53,87.69,22.81,21.02,19.99,19.42,19.18,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
3056,T17-3056," ",203.89366666666663,-42.87911388888888,1.0,151.95,87.68,21.03,19.62,19.14,18.78,18.7,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
3083,T17-3083," ",204.0004583333333,-42.79768055555555,1.0,158.68,86.47,22.54,21.25,20.73,20.21,20.14,0.03,0.1,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.07
3006,T17-3006," ",203.74837499999998,-42.82424999999999,1.0,143.48,86.57,21.08,19.65,19.1,18.71,18.68,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
3035,T17-3035," ",203.84337499999998,-42.75227777777777,1.0,149.56,85.48,23.27,21.26,20.48,20.02,19.89,0.05,0.13,0.02,0.07,0.02,0.09,0.02,0.05,0.02,0.06
3053,T17-3053," ",203.8875833333333,-42.73868888888888,1.0,152.28,85.33,22.36,20.85,20.15,19.74,19.59,0.02,0.09,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
3085,T17-3085," ",204.00974999999997,-42.76534999999999,1.0,159.41,85.97,22.22,20.81,20.2,19.85,19.73,0.02,0.09,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
3087,T17-3087," ",204.02429166666664,-42.75500555555555,1.0,160.34,85.83,21.75,20.13,19.54,19.18,19.11,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
3098,T17-3098," ",204.06491666666665,-42.720438888888886,1.0,162.98,85.35,21.42,19.9,19.25,18.89,18.75,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
3105,T17-3105," ",204.0927083333333,-42.74363888888888,1.0,164.49,85.76,22.47,20.65,19.94,19.55,19.45,0.02,0.1,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
3112,T17-3112," ",204.11679166666664,-42.73284722222222,1.0,166.0,85.63,23.47,21.43,20.77,20.35,20.2,0.06,0.14,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3107,T17-3107," ",204.1014583333333,-42.708794444444436,1.0,165.24,85.24,20.04,18.5,18.01,17.67,17.58,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
3075,T17-3075," ",203.97495833333332,-42.64521666666666,1.0,158.19,83.98,23.09,21.83,21.08,20.58,20.57,0.04,0.12,0.04,0.11,0.03,0.11,0.02,0.06,0.03,0.09
3133,T17-3133," ",204.1940833333333,-42.49592499999999,1.0,172.62,82.24,22.72,21.41,20.53,20.03,19.92,0.03,0.1,0.03,0.08,0.02,0.09,0.02,0.05,0.02,0.06
2990,T17-2990," ",203.67862499999998,-42.75899166666666,1.0,139.69,85.28,23.09,21.39,20.55,20.07,19.95,0.03,0.12,0.02,0.07,0.02,0.09,0.02,0.05,0.02,0.06
3007,T17-3007," ",203.7495833333333,-42.74209999999999,1.0,144.03,85.12,21.87,20.13,19.48,19.05,18.94,0.01,0.09,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.03
2969,T17-2969," ",203.61599999999999,-42.65053055555555,1.0,136.85,83.13,23.26,21.15,20.28,19.64,19.5,0.04,0.13,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
2985,T17-2985," ",203.66654166666663,-42.62254166666666,1.0,140.12,82.77,22.73,20.78,19.95,19.44,19.35,0.03,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2982,T17-2982," ",203.66137499999996,-42.55283055555555,1.0,140.59,81.49,21.9,20.17,19.7,19.25,19.19,0.01,0.09,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2980,T17-2980," ",203.65591666666663,-42.55002222222222,1.0,140.3,81.42,21.12,19.33,18.83,18.33,18.3,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
3014,T17-3014," ",203.76299999999998,-42.58156944444444,1.0,146.25,82.35,22.12,20.63,19.72,19.21,19.09,0.02,0.09,0.01,0.05,0.01,0.08,0.01,0.03,0.01,0.04
3021,T17-3021," ",203.78741666666664,-42.56063611111111,1.0,147.92,82.06,22.76,21.32,20.78,20.15,20.1,0.03,0.1,0.02,0.07,0.02,0.1,0.02,0.05,0.02,0.07
3076,T17-3076," ",203.97662499999998,-42.479013888888886,1.0,160.01,81.33,22.22,20.69,19.98,19.49,19.4,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
3078,T17-3078," ",203.98166666666663,-42.45914444444444,1.0,160.55,81.03,23.8,21.93,21.07,20.57,20.46,0.08,0.16,0.04,0.11,0.03,0.11,0.02,0.06,0.03,0.09
3058,T17-3058," ",203.8979583333333,-42.48859444444444,1.0,155.27,81.22,23.35,21.38,20.47,20.0,19.9,0.05,0.13,0.03,0.07,0.02,0.09,0.02,0.04,0.02,0.06
3071,T17-3071," ",203.96224999999998,-42.43125555555555,1.0,159.77,80.52,20.59,18.99,18.35,17.97,17.9,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2790,T17-2790," ",203.0602083333333,-42.99171388888888,1.0,101.72,89.32,21.64,20.35,19.76,19.43,19.36,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2776,T17-2776," ",203.03454166666663,-42.98484166666666,1.0,100.19,89.14,23.1,21.11,20.37,19.93,19.79,0.04,0.12,0.02,0.06,0.02,0.09,0.01,0.04,0.02,0.05
2786,T17-2786," ",203.0499583333333,-42.97896944444444,1.0,101.12,89.0,22.93,21.17,20.19,19.66,19.4,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.04
2858,T17-2858," ",203.25654166666664,-42.72116111111111,1.0,114.89,83.4,21.91,20.33,19.53,19.02,18.85,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.03
2815,T17-2815," ",203.12124999999997,-42.80865833333333,1.0,106.13,84.98,23.21,21.56,20.89,20.32,20.2,0.04,0.13,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
2806,T17-2806," ",203.0919583333333,-42.80874166666666,1.0,104.38,84.89,22.87,21.16,20.56,20.1,19.87,0.03,0.11,0.02,0.06,0.02,0.09,0.02,0.05,0.02,0.06
2777,T17-2777," ",203.0378333333333,-42.79540555555555,1.0,101.26,84.4,23.14,21.57,20.8,20.39,20.2,0.04,0.12,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
2784,T17-2784," ",203.04862499999996,-42.755355555555546,1.0,102.25,83.44,21.87,20.51,19.81,19.41,19.27,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2770,T17-2770," ",203.02837499999998,-42.75089444444444,1.0,101.09,83.25,21.94,20.43,19.84,19.48,19.41,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2809,T17-2809," ",203.10720833333332,-42.72355555555555,1.0,106.02,82.9,23.0,21.31,20.65,20.25,20.14,0.04,0.12,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.07
2877,T17-2877," ",203.3102083333333,-42.78390833333333,1.0,117.56,84.93,23.53,21.61,20.67,20.19,20.01,0.06,0.14,0.03,0.09,0.02,0.1,0.02,0.05,0.02,0.06
2958,T17-2958," ",203.54762499999998,-42.57209444444444,1.0,133.67,81.42,21.49,20.29,19.71,19.28,19.3,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2862,T17-2862," ",203.2734583333333,-42.56614722222221,1.0,117.69,80.08,22.16,20.51,19.91,19.49,19.44,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2905,T17-2905," ",203.4167083333333,-42.57843055555555,1.0,125.91,81.01,23.66,21.73,20.9,20.37,20.22,0.07,0.16,0.04,0.09,0.02,0.1,0.02,0.06,0.02,0.07
2895,T17-2895," ",203.3697083333333,-42.558813888888885,1.0,123.41,80.4,22.68,20.65,19.76,19.12,18.97,0.03,0.1,0.01,0.05,0.01,0.08,0.01,0.03,0.01,0.03
2904,T17-2904," ",203.41391666666664,-42.524672222222215,1.0,126.46,79.92,23.11,21.19,20.36,19.74,19.58,0.04,0.12,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
2914,T17-2914," ",203.44704166666665,-42.43456388888888,1.0,129.75,78.29,21.7,19.65,18.82,18.18,18.05,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2721,T17-2721," ",202.91424999999998,-42.73365833333333,1.0,94.52,82.29,23.85,21.85,20.95,20.32,20.24,0.1,0.17,0.04,0.11,0.02,0.1,0.02,0.06,0.03,0.07
2804,T17-2804," ",203.08974999999998,-42.648847222222216,1.0,105.84,81.03,23.62,21.57,20.7,20.01,19.9,0.06,0.16,0.03,0.08,0.02,0.1,0.02,0.05,0.02,0.06
2817,T17-2817," ",203.1234583333333,-42.62483888888888,1.0,108.12,80.63,22.52,20.96,20.24,19.78,19.73,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
2816,T17-2816," ",203.12283333333332,-42.56079166666666,1.0,108.99,79.13,23.81,22.58,21.64,21.11,20.91,0.08,0.17,0.08,0.15,0.04,0.13,0.04,0.1,0.05,0.11
2762,T17-2762," ",203.0125833333333,-42.569647222222216,1.0,102.46,78.64,23.27,21.28,20.5,19.9,19.68,0.04,0.13,0.02,0.07,0.02,0.09,0.01,0.04,0.01,0.05
2691,T17-2691," ",202.86291666666665,-42.608058333333325,1.0,93.19,78.58,21.47,19.44,18.67,18.01,17.9,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2820,T17-2820," ",203.1239583333333,-42.47055833333333,1.0,110.55,77.04,23.31,21.31,20.61,20.13,20.08,0.04,0.13,0.02,0.07,0.02,0.1,0.02,0.05,0.02,0.07
2873,T17-2873," ",203.30266666666662,-42.438802777777774,1.0,121.36,77.54,23.36,21.84,21.25,20.79,20.76,0.05,0.13,0.04,0.11,0.03,0.12,0.03,0.07,0.04,0.1
2918,T17-2918," ",203.45129166666663,-42.39522777777777,1.0,130.65,77.55,22.68,20.62,19.77,19.16,19.01,0.02,0.1,0.01,0.05,0.01,0.08,0.01,0.03,0.01,0.03
2890,T17-2890," ",203.34112499999998,-42.41040555555555,1.0,124.06,77.19,21.5,20.03,19.45,19.05,19.02,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.03
2883,T17-2883," ",203.32462499999997,-42.396811111111106,1.0,123.36,76.8,22.85,21.17,20.47,20.0,19.95,0.03,0.11,0.02,0.06,0.02,0.09,0.01,0.04,0.02,0.06
2831,T17-2831," ",203.19124999999997,-42.45083888888888,1.0,114.75,77.07,23.09,21.11,20.29,19.68,19.53,0.04,0.12,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
2852,T17-2852," ",203.24391666666665,-42.42352499999999,1.0,118.26,76.83,23.55,21.56,20.56,19.93,19.76,0.05,0.14,0.03,0.08,0.02,0.09,0.01,0.04,0.02,0.05
2869,T17-2869," ",203.2862083333333,-42.407286111111105,1.0,120.97,76.77,22.36,20.69,20.32,19.86,19.87,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.04,0.02,0.06
2848,T17-2848," ",203.2333333333333,-42.4228361111111,1.0,117.67,76.74,22.11,20.64,19.94,19.53,19.47,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.05
2884,T17-2884," ",203.32612499999996,-42.2605611111111,1.0,126.16,74.02,23.71,22.69,21.62,21.08,20.83,0.06,0.16,0.1,0.17,0.04,0.13,0.04,0.1,0.04,0.1
2900,T17-2900," ",203.3949583333333,-42.23342222222222,1.0,130.6,74.01,23.59,21.85,20.8,20.16,20.0,0.05,0.14,0.04,0.11,0.02,0.1,0.02,0.05,0.02,0.06
2966,T17-2966," ",203.5802083333333,-42.479099999999995,1.0,136.8,79.81,21.8,20.16,19.51,19.13,19.09,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2977,T17-2977," ",203.63862499999996,-42.437261111111106,1.0,140.81,79.3,23.59,22.56,21.69,21.27,21.07,0.06,0.14,0.08,0.15,0.04,0.13,0.04,0.11,0.05,0.13
2967,T17-2967," ",203.59966666666665,-42.43630555555555,1.0,138.56,79.1,23.35,21.82,20.95,20.36,20.22,0.04,0.13,0.04,0.11,0.02,0.1,0.02,0.06,0.02,0.07
2944,T17-2944," ",203.51362499999996,-42.44987777777777,1.0,133.36,78.94,23.5,21.46,20.8,20.38,20.31,0.05,0.14,0.03,0.08,0.02,0.1,0.02,0.06,0.03,0.08
2940,T17-2940," ",203.50766666666664,-42.446349999999995,1.0,133.07,78.84,22.4,20.99,20.56,20.25,20.16,0.02,0.1,0.02,0.06,0.02,0.09,0.02,0.06,0.02,0.07
2941,T17-2941," ",203.5108333333333,-42.401288888888885,1.0,133.98,78.0,22.95,21.43,20.74,20.14,20.08,0.03,0.11,0.03,0.08,0.02,0.1,0.02,0.05,0.02,0.07
2979,T17-2979," ",203.65529166666664,-42.39444444444444,1.0,142.43,78.61,23.45,21.6,21.01,20.43,20.41,0.05,0.14,0.03,0.08,0.02,0.11,0.02,0.06,0.03,0.08
2981,T17-2981," ",203.6590833333333,-42.387541666666664,1.0,142.76,78.51,22.61,21.28,20.72,20.23,20.17,0.03,0.1,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.07
2996,T17-2996," ",203.71029166666665,-42.24986388888888,1.0,148.09,76.35,22.83,21.56,20.77,20.22,20.01,0.03,0.11,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.06
3068,T17-3068," ",203.95537499999998,-42.31339166666666,1.0,161.08,78.61,21.68,20.3,19.74,19.32,19.27,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
3077,T17-3077," ",203.9808333333333,-42.257841666666664,1.0,163.46,77.84,23.31,22.38,21.46,21.13,20.94,0.04,0.13,0.06,0.14,0.03,0.12,0.04,0.1,0.05,0.11
3097,T17-3097," ",204.06466666666662,-42.16398611111111,1.0,169.91,76.79,23.45,21.41,20.56,20.15,20.04,0.05,0.14,0.03,0.08,0.02,0.09,0.02,0.05,0.02,0.06
3096,T17-3096," ",204.06279166666664,-42.144186111111104,1.0,170.16,76.48,23.06,21.89,20.75,20.17,19.99,0.03,0.12,0.04,0.11,0.02,0.1,0.02,0.05,0.02,0.06
3037,T17-3037," ",203.84562499999998,-42.25152222222221,1.0,155.8,77.1,23.51,21.99,20.67,20.08,19.87,0.05,0.14,0.04,0.11,0.02,0.1,0.02,0.05,0.02,0.06
3043,T17-3043," ",203.8625833333333,-42.22760555555555,1.0,157.2,76.79,23.22,21.71,20.58,20.05,19.79,0.04,0.13,0.03,0.09,0.02,0.09,0.01,0.05,0.02,0.05
3031,T17-3031," ",203.8337083333333,-42.164047222222216,1.0,156.75,75.6,23.73,21.66,20.8,20.31,20.14,0.06,0.16,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.07
3066,T17-3066," ",203.94416666666663,-42.06489166666666,1.0,165.0,74.64,22.99,21.15,20.36,19.95,19.86,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.06
3065,T17-3065," ",203.94329166666662,-42.05887222222221,1.0,165.08,74.54,23.36,21.79,21.1,20.74,20.64,0.04,0.13,0.03,0.09,0.03,0.11,0.03,0.07,0.04,0.09
2919,T17-2919," ",203.45470833333331,-42.31122222222221,1.0,132.38,75.94,20.45,18.8,18.25,17.87,17.91,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2933,T17-2933," ",203.4863333333333,-42.29821944444444,1.0,134.43,75.89,23.23,21.42,20.62,19.99,19.86,0.04,0.13,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.06
2984,T17-2984," ",203.66316666666663,-42.26918055555555,1.0,145.04,76.42,23.04,21.22,20.61,20.21,20.04,0.04,0.12,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.06
2961,T17-2961," ",203.5548333333333,-42.14079722222222,1.0,141.56,73.44,23.24,22.13,21.4,21.03,20.87,0.04,0.13,0.05,0.13,0.03,0.12,0.03,0.1,0.04,0.11
2964,T17-2964," ",203.5609583333333,-42.11133333333333,1.0,142.57,72.95,22.83,21.41,20.81,20.37,20.31,0.03,0.11,0.02,0.08,0.02,0.1,0.02,0.06,0.03,0.08
2970,T17-2970," ",203.62074999999996,-42.06305,1.0,147.0,72.53,23.6,21.55,20.8,20.3,20.17,0.05,0.14,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3026,T17-3026," ",203.8168333333333,-42.14103055555555,1.0,156.26,75.13,24.15,22.1,21.16,20.63,20.59,0.09,0.19,0.05,0.13,0.03,0.11,0.02,0.07,0.03,0.09
2998,T17-2998," ",203.72270833333332,-42.113366666666664,1.0,151.54,74.09,22.88,21.62,21.22,20.92,20.83,0.03,0.11,0.03,0.09,0.03,0.12,0.03,0.08,0.04,0.1
3054,T17-3054," ",203.88829166666665,-42.06697499999999,1.0,161.81,74.35,22.75,21.68,20.84,20.45,20.26,0.03,0.1,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.08
3055,T17-3055," ",203.89166666666665,-42.06726944444444,1.0,162.0,74.38,23.85,22.67,21.88,21.52,21.32,0.07,0.17,0.09,0.17,0.05,0.14,0.05,0.13,0.07,0.15
3142,T17-3142," ",204.22637499999996,-42.32408055555555,1.0,176.67,79.82,21.89,20.61,20.17,19.79,19.76,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.04,0.02,0.05
3161,T17-3161," ",204.34341666666663,-42.28509166666666,1.0,184.05,79.67,22.96,21.5,20.96,20.35,20.36,0.03,0.11,0.03,0.08,0.02,0.1,0.02,0.06,0.03,0.08
3169,T17-3169," ",204.38858333333332,-42.24674722222222,1.0,187.24,79.29,23.0,21.55,21.04,20.41,20.42,0.03,0.12,0.03,0.08,0.02,0.11,0.02,0.06,0.03,0.08
3145,T17-3145," ",204.2458333333333,-42.220702777777774,1.0,179.36,78.4,23.36,21.58,20.8,20.35,20.25,0.04,0.13,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3132,T17-3132," ",204.18912499999996,-42.151286111111105,1.0,177.26,77.17,22.84,21.56,20.76,20.13,20.02,0.03,0.11,0.03,0.08,0.02,0.1,0.02,0.05,0.02,0.06
3141,T17-3141," ",204.22516666666664,-42.12241944444444,1.0,179.84,76.91,23.59,21.56,20.9,20.31,20.13,0.06,0.14,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3149,T17-3149," ",204.26574999999997,-42.194374999999994,1.0,180.94,78.1,21.56,20.13,19.64,19.28,19.26,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
3156,T17-3156," ",204.3082083333333,-42.145713888888885,1.0,184.2,77.59,23.38,21.5,20.93,20.34,20.28,0.04,0.13,0.03,0.08,0.02,0.1,0.02,0.06,0.03,0.08
3154,T17-3154," ",204.30516666666665,-42.06524444444444,1.0,185.46,76.46,23.65,21.42,20.82,20.23,20.14,0.06,0.16,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3106,T17-3106," ",204.09416666666664,-42.15134722222221,1.0,171.83,76.74,22.41,20.44,19.68,19.26,19.2,0.02,0.1,0.01,0.05,0.01,0.08,0.01,0.03,0.01,0.04
3127,T17-3127," ",204.16729166666664,-42.14709444444444,1.0,176.09,77.01,22.91,21.83,21.13,20.6,20.55,0.03,0.11,0.04,0.11,0.03,0.11,0.02,0.07,0.03,0.09
3126,T17-3126," ",204.16679166666663,-42.12066944444444,1.0,176.54,76.62,20.81,19.16,18.36,18.36,18.0,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
3093,T17-3093," ",204.05399999999997,-42.11955,1.0,170.13,76.06,23.2,21.27,20.61,20.19,20.1,0.04,0.13,0.02,0.07,0.02,0.1,0.02,0.05,0.02,0.07
3150,T17-3150," ",204.27229166666663,-42.06554166666666,1.0,183.58,76.31,22.29,20.32,19.79,19.39,19.34,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
3080,T17-3080," ",203.98466666666664,-41.95251944444444,1.0,169.71,73.15,20.87,19.22,18.58,18.14,18.09,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
3113,T17-3113," ",204.11841666666663,-41.7841611111111,1.0,181.06,71.51,22.5,21.23,20.68,20.32,20.25,0.03,0.1,0.02,0.07,0.02,0.1,0.02,0.06,0.03,0.07
3070,T17-3070," ",203.95999999999998,-41.839013888888886,1.0,171.04,71.28,22.19,20.63,20.0,19.65,19.57,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.04,0.01,0.05
3074,T17-3074," ",203.97229166666665,-41.82869999999999,1.0,171.97,71.21,22.38,20.95,20.55,20.04,19.97,0.02,0.09,0.02,0.06,0.02,0.09,0.02,0.05,0.02,0.06
3092,T17-3092," ",204.0534583333333,-41.794886111111104,1.0,177.24,71.25,21.92,20.67,20.1,19.53,19.5,0.02,0.09,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.05
3072,T17-3072," ",203.96537499999997,-41.803058333333325,1.0,172.24,70.78,23.06,21.34,20.78,20.32,20.25,0.04,0.12,0.03,0.07,0.02,0.1,0.02,0.06,0.03,0.08
3061,T17-3061," ",203.92691666666664,-41.81719999999999,1.0,169.79,70.73,22.47,21.02,20.35,19.93,19.81,0.03,0.1,0.02,0.06,0.02,0.09,0.01,0.04,0.02,0.05
3081,T17-3081," ",203.98929166666665,-41.74990833333333,1.0,174.9,70.16,22.14,20.43,20.23,19.96,19.73,0.02,0.09,0.01,0.05,0.01,0.09,0.02,0.04,0.02,0.05
3155,T17-3155," ",204.30591666666663,-41.61080277777777,1.0,195.64,70.3,22.78,21.22,20.47,20.12,20.0,0.03,0.1,0.02,0.07,0.02,0.09,0.02,0.05,0.02,0.06
3164,T17-3164," ",204.3615833333333,-41.571663888888885,1.0,199.67,70.13,22.51,21.19,20.63,20.27,20.22,0.02,0.1,0.02,0.06,0.02,0.1,0.02,0.06,0.02,0.07
3128,T17-3128," ",204.17099999999996,-41.65935833333333,1.0,187.08,70.1,23.24,21.64,20.87,20.23,20.16,0.04,0.13,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.07
3118,T17-3118," ",204.13529166666663,-41.66779166666666,1.0,184.94,69.98,23.6,22.41,21.46,21.0,20.78,0.06,0.16,0.07,0.15,0.04,0.12,0.03,0.1,0.04,0.1
3136,T17-3136," ",204.20029166666663,-41.639197222222215,1.0,189.19,70.01,23.66,21.69,21.06,20.49,20.43,0.06,0.16,0.03,0.09,0.02,0.11,0.02,0.06,0.03,0.08
3138,T17-3138," ",204.2169583333333,-41.62975555555555,1.0,190.34,69.99,23.2,21.5,20.79,20.32,20.24,0.04,0.12,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
3140,T17-3140," ",204.22116666666665,-41.595836111111105,1.0,191.47,69.56,22.33,20.75,20.08,19.69,19.62,0.02,0.09,0.02,0.05,0.01,0.09,0.01,0.04,0.01,0.05
3153,T17-3153," ",204.30316666666664,-41.46646111111111,0.67,199.39,68.4,22.27,20.67,20.04,19.69,19.65,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.04,0.01,0.05
3144,T17-3144," ",204.2342083333333,-41.473097222222215,1.0,195.55,68.01,23.47,21.67,21.0,20.4,20.37,0.05,0.14,0.03,0.09,0.02,0.11,0.02,0.06,0.03,0.08
3170,T17-3170," ",204.38991666666664,-41.47871944444444,1.0,203.67,69.12,22.89,21.05,20.28,19.87,19.83,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
3163,T17-3163," ",204.35562499999997,-41.43539444444444,1.0,203.04,68.35,22.79,21.19,20.47,20.05,20.01,0.03,0.1,0.02,0.06,0.02,0.09,0.02,0.05,0.02,0.06
2751,T17-2751," ",203.00041666666664,-42.484380555555546,0.25,103.23,76.44,22.41,21.5,20.68,20.58,20.28,0.02,0.1,0.03,0.08,0.02,0.1,0.02,0.06,0.03,0.08
2787,T17-2787," ",203.05054166666665,-42.45222222222222,1.0,106.7,76.06,23.45,21.65,20.67,20.01,19.89,0.05,0.14,0.03,0.09,0.02,0.1,0.01,0.05,0.02,0.06
2782,T17-2782," ",203.04737499999996,-42.40367499999999,1.0,107.48,74.88,21.99,20.36,19.88,19.31,19.27,0.01,0.09,0.01,0.04,0.01,0.09,0.01,0.03,0.01,0.04
2714,T17-2714," ",202.90616666666665,-42.330658333333325,1.0,101.27,71.72,22.88,21.26,20.97,20.41,20.45,0.03,0.11,0.02,0.07,0.02,0.1,0.02,0.06,0.03,0.09
2785,T17-2785," ",203.04962499999996,-42.313713888888884,1.0,109.58,72.8,22.52,21.32,20.74,20.37,20.3,0.02,0.1,0.02,0.07,0.02,0.1,0.02,0.06,0.03,0.08
2773,T17-2773," ",203.03091666666663,-42.29152222222222,1.0,109.07,72.1,22.66,20.85,20.14,19.75,19.67,0.03,0.1,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
2845,T17-2845," ",203.22654166666663,-42.295427777777775,1.0,119.83,73.96,23.59,21.78,21.07,20.62,20.56,0.06,0.14,0.04,0.09,0.03,0.11,0.02,0.07,0.03,0.09
2842,T17-2842," ",203.22191666666663,-42.24601666666666,0.28,120.68,72.87,23.66,22.25,21.54,21.11,21.07,0.06,0.16,0.06,0.14,0.04,0.12,0.04,0.1,0.05,0.13
2855,T17-2855," ",203.25033333333332,-42.254352777777775,1.0,122.07,73.29,23.33,21.28,20.63,20.22,20.16,0.05,0.13,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.07
2888,T17-2888," ",203.33941666666664,-42.198358333333324,1.0,128.29,72.88,22.65,20.73,20.03,19.44,19.38,0.03,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2849,T17-2849," ",203.2338333333333,-42.24237777777777,1.0,121.43,72.9,21.68,20.18,19.56,19.11,19.09,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2838,T17-2838," ",203.2134583333333,-42.13011944444444,1.0,123.06,70.37,22.76,20.66,19.89,19.43,19.35,0.03,0.1,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2840,T17-2840," ",203.2150833333333,-42.128833333333326,1.0,123.18,70.36,22.56,21.0,20.27,19.86,19.83,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
2664,T17-2664," ",202.80812499999996,-42.31985833333333,1.0,96.21,70.29,22.11,20.16,19.39,18.86,18.78,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
2654,T17-2654," ",202.79399999999998,-42.27218055555555,1.0,96.74,68.85,21.26,19.71,19.22,18.64,18.64,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
2661,T17-2661," ",202.80399999999997,-42.25866666666666,1.0,97.65,68.64,23.75,21.77,20.63,20.01,19.86,0.06,0.16,0.03,0.09,0.02,0.1,0.01,0.05,0.02,0.06
