 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2221           0.0                    99.0   0.009190798    0.004686405834748954    0.01767418     0.00901209985125581    0.01118425    0.005702868938328672   0.009226013  0.0047043615416757344   0.02337927   0.004777607481203327   0.04447991     0.0102994275557643 
 0.001825  T17-2264    0.01583625    0.008074935757794052    0.02707574    0.013805972660496471    0.01315208    0.006706270275852666    0.00946002   0.0048236826578978015     0.0273846   0.008008457021625077   0.04907409  0.0064072043632152865    0.0706036   0.012298200229370962 
 0.001825  T17-2315     0.0294251    0.009437943634632493           0.0                    99.0     0.0358736    0.013461413611567694     0.0268525     0.01058794716320874    0.04267825   0.009495217909638778   0.06054379   0.007598521188619337   0.06833788    0.01357018867530382 
 0.001825  T17-2324    0.01511815    0.007708772224780935   0.005937267   0.0030274235387507133   0.002391617   0.0012194896849136896   0.008999284    0.004588752472436333    0.01281535   0.006534573933513492    0.0320394  0.0050560289566299954   0.04245086   0.011478629163950546 
 0.001825  T17-2522    0.02523458    0.008509699042121583    0.02773328     0.01414125358959325    0.05778841    0.013715230731773382    0.06530309    0.011090894864944172    0.07964918   0.011313004841091866    0.1164288   0.012212338380798701    0.1217471    0.01522672945839457 
 0.001825  T17-2557           0.0                    99.0    0.01106665    0.005642905449429487           0.0                    99.0    0.02546729    0.010617806100086825    0.03789832   0.008732847929723328   0.06045589   0.007048123398760624    0.1027703    0.01396696404370216 
 0.001825  T17-2596    0.02039017    0.009511763121511068    0.01737343    0.008858743897642487    0.03482499    0.011997806470263678    0.06337845    0.011566051873666702     0.0884803   0.011386660281290779     0.123983   0.014258967577177564    0.1360269   0.023927056951378287 
 0.001825  T17-2602      0.034547    0.009776404528672287    0.02598804    0.013251352308002983    0.04885384    0.012934021730287761     0.0537081    0.010974446756442395     0.1103265   0.013533688600400705    0.1503764   0.015546340502558022     0.198393   0.022067962586029555 
 0.001825  T17-2614    0.01118827     0.00570492266649584    0.01796089    0.009158291878568679   0.008425252   0.0042960524354936636           0.0                    99.0    0.01796395  0.0074049432218342495   0.04096496   0.005597887439929103   0.04835282   0.010036677587084285 
 0.001825  T17-2687    0.02481011    0.009120430086414236    0.02666799     0.01359806504273314    0.01855732    0.009462414660579245    0.02261287    0.010234207834952982    0.03542453   0.008341344145146692   0.06817917   0.007794853888163523    0.0873755   0.013422691695874565 
 0.001825  T17-2636    0.01973975     0.00953328965973871    0.01239667    0.006321084262195688    0.03030819    0.012827359366462022   0.009454948    0.004821096435200507     0.0605677   0.010208897960627484   0.08865919   0.009725018686109812    0.1345485   0.017487920328675445 
